normalized_name,name_wikichip,name_external,tdp (W)_wikichip,tdp (W)_external,TDP_differs,cores_wikichip,cores_external,Cores_differs
intel core i7-4950hq,intel core i7-4950hq,Intel® Core™ i7-4950HQ Processor,47.0,47.0,False,4,4,False
intel core i7-4960hq,intel core i7-4960hq,Intel® Core™ i7-4960HQ Processor,47.0,47.0,False,4,4,False
intel core i7-4960x extreme edition,intel core i7-4960x extreme edition,Intel® Core™ i7-4960X Processor Extreme Edition,130.0,130.0,False,6,6,False
intel core i7-4980hq,intel core i7-4980hq,Intel® Core™ i7-4980HQ Processor,47.0,47.0,False,4,4,False
intel core i7-5750hq,intel core i7-5750hq,Intel® Core™ i7-5750HQ Processor,47.0,47.0,False,4,4,False
intel core i7-5775c,intel core i7-5775c,Intel® Core™ i7-5775C Processor,65.0,65.0,False,4,4,False
intel core i7-5775r,intel core i7-5775r,Intel® Core™ i7-5775R Processor,65.0,65.0,False,4,4,False
intel core i7-5850eq,intel core i7-5850eq,Intel® Core™ i7-5850EQ Processor,47.0,47.0,False,4,4,False
intel core i7-5850hq,intel core i7-5850hq,Intel® Core™ i7-5850HQ Processor,47.0,47.0,False,4,4,False
intel core i7-5950hq,intel core i7-5950hq,Intel® Core™ i7-5950HQ Processor,47.0,47.0,False,4,4,False
intel core i7-5960x extreme edition,intel core i7-5960x extreme edition,Intel® Core™ i7-5960X Processor Extreme Edition,140.0,140.0,False,8,8,False
intel core i7-6500u,intel core i7-6500u,Intel® Core™ i7-6500U Processor,15.0,15.0,False,2,2,False
intel core i7-6560u,intel core i7-6560u,Intel® Core™ i7-6560U Processor,15.0,15.0,False,2,2,False
intel core i7-6567u,intel core i7-6567u,Intel® Core™ i7-6567U Processor,28.0,28.0,False,2,2,False
intel core i7-6600u,intel core i7-6600u,Intel® Core™ i7-6600U Processor,15.0,15.0,False,2,2,False
intel core i7-6650u,intel core i7-6650u,Intel® Core™ i7-6650U Processor,15.0,15.0,False,2,2,False
intel core i7-6660u,intel core i7-6660u,Intel® Core™ i7-6660U Processor,15.0,15.0,False,2,2,False
intel core i7-6700,intel core i7-6700,Intel® Core™ i7-6700 Processor,65.0,65.0,False,4,4,False
intel core i7-6700hq,intel core i7-6700hq,Intel® Core™ i7-6700HQ Processor,45.0,45.0,False,4,4,False
intel core i7-6700k,intel core i7-6700k,Intel® Core™ i7-6700K Processor,91.0,91.0,False,4,4,False
intel core i7-6700t,intel core i7-6700t,Intel® Core™ i7-6700T Processor,35.0,35.0,False,4,4,False
intel core i7-6700te,intel core i7-6700te,Intel® Core™ i7-6700TE Processor,35.0,35.0,False,4,4,False
intel core i7-6770hq,intel core i7-6770hq,Intel® Core™ i7-6770HQ Processor,45.0,45.0,False,4,4,False
intel core i7-6785r,intel core i7-6785r,Intel® Core™ i7-6785R Processor,65.0,65.0,False,4,4,False
intel core i7-6820eq,intel core i7-6820eq,Intel® Core™ i7-6820EQ Processor,45.0,45.0,False,4,4,False
intel core i7-6820hk,intel core i7-6820hk,Intel® Core™ i7-6820HK Processor,45.0,45.0,False,4,4,False
intel core i7-6820hq,intel core i7-6820hq,Intel® Core™ i7-6820HQ Processor,45.0,45.0,False,4,4,False
intel core i7-6822eq,intel core i7-6822eq,Intel® Core™ i7-6822EQ Processor,25.0,25.0,False,4,4,False
intel core i7-6870hq,intel core i7-6870hq,Intel® Core™ i7-6870HQ Processor,45.0,45.0,False,4,4,False
intel core i7-6920hq,intel core i7-6920hq,Intel® Core™ i7-6920HQ Processor,45.0,45.0,False,4,4,False
intel core i7-6950x extreme edition,intel core i7-6950x extreme edition,Intel® Core™ i7-6950X Processor Extreme Edition,140.0,140.0,False,10,10,False
intel core i7-6970hq,intel core i7-6970hq,Intel® Core™ i7-6970HQ Processor,45.0,45.0,False,4,4,False
intel core i7-7500u,intel core i7-7500u,Intel® Core™ i7-7500U Processor,15.0,15.0,False,2,2,False
intel core i7-7560u,intel core i7-7560u,Intel® Core™ i7-7560U Processor,15.0,15.0,False,2,2,False
intel core i7-7567u,intel core i7-7567u,Intel® Core™ i7-7567U Processor,28.0,28.0,False,2,2,False
intel core i7-7600u,intel core i7-7600u,Intel® Core™ i7-7600U Processor,15.0,15.0,False,2,2,False
intel core i7-7660u,intel core i7-7660u,Intel® Core™ i7-7660U Processor,15.0,15.0,False,2,2,False
intel core i7-7700,intel core i7-7700,Intel® Core™ i7-7700 Processor,65.0,65.0,False,4,4,False
intel core i7-7700hq,intel core i7-7700hq,Intel® Core™ i7-7700HQ Processor,45.0,45.0,False,4,4,False
intel core i7-7700k,intel core i7-7700k,Intel® Core™ i7-7700K Processor,91.0,91.0,False,4,4,False
intel core i7-7700t,intel core i7-7700t,Intel® Core™ i7-7700T Processor,35.0,35.0,False,4,4,False
intel core i7-7820eq,intel core i7-7820eq,Intel® Core™ i7-7820EQ Processor,45.0,45.0,False,4,4,False
intel core i7-7820hk,intel core i7-7820hk,Intel® Core™ i7-7820HK Processor,45.0,45.0,False,4,4,False
intel core i7-7820hq,intel core i7-7820hq,Intel® Core™ i7-7820HQ Processor,45.0,45.0,False,4,4,False
intel core i7-7920hq,intel core i7-7920hq,Intel® Core™ i7-7920HQ Processor,45.0,45.0,False,4,4,False
intel core i7-7y75,intel core i7-7y75,Intel® Core™ i7-7Y75 Processor,4.5,4.5,False,2,2,False
intel core i7-8086k,intel core i7-8086k,Intel® Core™ i7-8086K Processor,95.0,95.0,False,6,6,False
intel core i7-8500y,intel core i7-8500y,Intel® Core™ i7-8500Y Processor,5.0,5.0,False,2,2,False
intel core i7-8550u,intel core i7-8550u,Intel® Core™ i7-8550U Processor,15.0,15.0,False,4,4,False
intel core i7-8559u,intel core i7-8559u,Intel® Core™ i7-8559U Processor,28.0,28.0,False,4,4,False
intel core i7-8565u,intel core i7-8565u,Intel® Core™ i7-8565U Processor,15.0,15.0,False,4,4,False
intel core i7-8650u,intel core i7-8650u,Intel® Core™ i7-8650U Processor,15.0,15.0,False,4,4,False
intel core i7-8665u,intel core i7-8665u,Intel® Core™ i7-8665U Processor,15.0,15.0,False,4,4,False
intel core i7-8700,intel core i7-8700,Intel® Core™ i7-8700 Processor,65.0,65.0,False,6,6,False
intel core i7-8700b,intel core i7-8700b,Intel® Core™ i7-8700B Processor,65.0,65.0,False,6,6,False
intel core i7-8700k,intel core i7-8700k,Intel® Core™ i7-8700K Processor,95.0,95.0,False,6,6,False
intel core i7-8700t,intel core i7-8700t,Intel® Core™ i7-8700T Processor,35.0,35.0,False,6,6,False
intel core i7-8750h,intel core i7-8750h,Intel® Core™ i7-8750H Processor,45.0,45.0,False,6,6,False
intel core i7-8850h,intel core i7-8850h,Intel® Core™ i7-8850H Processor,45.0,45.0,False,6,6,False
intel core i7-9700,intel core i7-9700,Intel® Core™ i7-9700 Processor,65.0,65.0,False,8,8,False
intel core i7-9700f,intel core i7-9700f,Intel® Core™ i7-9700F Processor,65.0,65.0,False,8,8,False
intel core i7-9700k,intel core i7-9700k,Intel® Core™ i7-9700K Processor,95.0,95.0,False,8,8,False
intel core i7-9700kf,intel core i7-9700kf,Intel® Core™ i7-9700KF Processor,95.0,95.0,False,8,8,False
intel core i7-9700t,intel core i7-9700t,Intel® Core™ i7-9700T Processor,35.0,35.0,False,8,8,False
intel core i7-9750h,intel core i7-9750h,Intel® Core™ i7-9750H Processor,45.0,45.0,False,6,6,False
intel core i7-9850h,intel core i7-9850h,Intel® Core™ i7-9850H Processor,45.0,45.0,False,6,6,False
intel core i9-12900k,intel core i9-12900k,Intel® Core™ i9-12900K Processor,125.0,125.0,False,16,16,False
intel core i9-12900kf,intel core i9-12900kf,Intel® Core™ i9-12900KF Processor,125.0,125.0,False,16,16,False
intel core i9-13900k,intel core i9-13900k,Intel® Core™ i9-13900K Processor,125.0,125.0,False,24,24,False
intel core i9-13900kf,intel core i9-13900kf,Intel® Core™ i9-13900KF Processor,125.0,125.0,False,24,24,False
intel core i9-8950hk,intel core i9-8950hk,Intel® Core™ i9-8950HK Processor,45.0,45.0,False,6,6,False
intel core i9-9880h,intel core i9-9880h,Intel® Core™ i9-9880H Processor,45.0,45.0,False,8,8,False
intel core i9-9900,intel core i9-9900,Intel® Core™ i9-9900 Processor,65.0,65.0,False,8,8,False
intel core i9-9900k,intel core i9-9900k,Intel® Core™ i9-9900K Processor,95.0,95.0,False,8,8,False
intel core i9-9900kf,intel core i9-9900kf,Intel® Core™ i9-9900KF Processor,95.0,95.0,False,8,8,False
intel core i9-9900ks,intel core i9-9900ks,Intel® Core™ i9-9900KS Processor,127.0,127.0,False,8,8,False
intel core i9-9900t,intel core i9-9900t,Intel® Core™ i9-9900T Processor,35.0,35.0,False,8,8,False
intel core i9-9980hk,intel core i9-9980hk,Intel® Core™ i9-9980HK Processor,45.0,45.0,False,8,8,False
intel core m3-6y30,intel core m3-6y30,Intel® Core™ m3-6Y30 Processor,4.5,4.5,False,2,2,False
intel core m3-7y30,intel core m3-7y30,Intel® Core™ m3-7Y30 Processor,4.5,4.5,False,2,2,False
intel core m3-7y32,intel core m3-7y32,Intel® Core™ m3-7Y32 Processor,4.5,4.5,False,2,2,False
intel core m3-8100y,intel core m3-8100y,Intel® Core™ m3-8100Y Processor,5.0,5.0,False,2,2,False
intel core m5-6y54,intel core m5-6y54,Intel® Core™ m5-6Y54 Processor,4.5,4.5,False,2,2,False
intel core m5-6y57,intel core m5-6y57,Intel® Core™ m5-6Y57 Processor,4.5,4.5,False,2,2,False
intel core m7-6y75,intel core m7-6y75,Intel® Core™ m7-6Y75 Processor,4.5,4.5,False,2,2,False
amd epyc 7232p,amd epyc 7232p,AMD EPYC™ 7232P,120.0,120.0,False,8,8,False
amd epyc 7251,amd epyc 7251,AMD EPYC™ 7251,120.0,120.0,False,8,8,False
amd epyc 7252,amd epyc 7252,AMD EPYC™ 7252,120.0,120.0,False,8,8,False
amd epyc 7261,amd epyc 7261,AMD EPYC™ 7261,155.0,155.0,False,8,8,False
amd epyc 7262,amd epyc 7262,AMD EPYC™ 7262,155.0,155.0,False,8,8,False
amd epyc 7272,amd epyc 7272,AMD EPYC™ 7272,120.0,120.0,False,12,12,False
amd epyc 7281,amd epyc 7281,AMD EPYC™ 7281,155.0,155.0,False,16,16,False
amd epyc 7282,amd epyc 7282,AMD EPYC™ 7282,120.0,120.0,False,16,16,False
amd epyc 72f3,amd epyc 72f3,AMD EPYC™ 72F3,180.0,180.0,False,8,8,False
amd epyc 7301,amd epyc 7301,AMD EPYC™ 7301,155.0,155.0,False,16,16,False
amd epyc 7302,amd epyc 7302,AMD EPYC™ 7302,155.0,155.0,False,16,16,False
amd epyc 7302p,amd epyc 7302p,AMD EPYC™ 7302P,155.0,155.0,False,16,16,False
amd epyc 7313,amd epyc 7313,AMD EPYC™ 7313,155.0,155.0,False,16,16,False
amd epyc 7313p,amd epyc 7313p,AMD EPYC™ 7313P,155.0,155.0,False,16,16,False
amd epyc 7343,amd epyc 7343,AMD EPYC™ 7343,190.0,190.0,False,16,16,False
amd epyc 7351,amd epyc 7351,AMD EPYC™ 7351,155.0,155.0,False,16,16,False
amd epyc 7351p,amd epyc 7351p,AMD EPYC™ 7351P,155.0,155.0,False,16,16,False
amd epyc 7352,amd epyc 7352,AMD EPYC™ 7352,155.0,155.0,False,24,24,False
amd epyc 7371,amd epyc 7371,AMD EPYC™ 7371,200.0,200.0,False,16,16,False
amd epyc 73f3,amd epyc 73f3,AMD EPYC™ 73F3,240.0,240.0,False,16,16,False
amd epyc 7401,amd epyc 7401,AMD EPYC™ 7401,155.0,155.0,False,24,24,False
amd epyc 7401p,amd epyc 7401p,AMD EPYC™ 7401P,155.0,155.0,False,24,24,False
amd epyc 7402,amd epyc 7402,AMD EPYC™ 7402,180.0,180.0,False,24,24,False
amd epyc 7402p,amd epyc 7402p,AMD EPYC™ 7402P,180.0,180.0,False,24,24,False
amd epyc 7413,amd epyc 7413,AMD EPYC™ 7413,180.0,180.0,False,24,24,False
amd epyc 7443,amd epyc 7443,AMD EPYC™ 7443,200.0,200.0,False,24,24,False
amd epyc 7443p,amd epyc 7443p,AMD EPYC™ 7443P,200.0,200.0,False,24,24,False
amd epyc 7451,amd epyc 7451,AMD EPYC™ 7451,180.0,180.0,False,24,24,False
amd epyc 7452,amd epyc 7452,AMD EPYC™ 7452,155.0,155.0,False,32,32,False
amd epyc 7453,amd epyc 7453,AMD EPYC™ 7453,225.0,225.0,False,28,28,False
amd epyc 74f3,amd epyc 74f3,AMD EPYC™ 74F3,240.0,240.0,False,24,24,False
amd epyc 7501,amd epyc 7501,AMD EPYC™ 7501,155.0,155.0,False,32,32,False
amd epyc 7502,amd epyc 7502,AMD EPYC™ 7502,180.0,180.0,False,32,32,False
amd epyc 7502p,amd epyc 7502p,AMD EPYC™ 7502P,180.0,180.0,False,32,32,False
amd epyc 7513,amd epyc 7513,AMD EPYC™ 7513,200.0,200.0,False,32,32,False
amd epyc 7532,amd epyc 7532,AMD EPYC™ 7532,200.0,200.0,False,32,32,False
amd epyc 7542,amd epyc 7542,AMD EPYC™ 7542,225.0,225.0,False,32,32,False
amd epyc 7543,amd epyc 7543,AMD EPYC™ 7543,225.0,225.0,False,32,32,False
amd epyc 7543p,amd epyc 7543p,AMD EPYC™ 7543P,225.0,225.0,False,32,32,False
amd epyc 7551,amd epyc 7551,AMD EPYC™ 7551,180.0,180.0,False,32,32,False
amd epyc 7551p,amd epyc 7551p,AMD EPYC™ 7551P,180.0,180.0,False,32,32,False
amd epyc 7552,amd epyc 7552,AMD EPYC™ 7552,200.0,200.0,False,48,48,False
amd epyc 75f3,amd epyc 75f3,AMD EPYC™ 75F3,280.0,280.0,False,32,32,False
amd epyc 7601,amd epyc 7601,AMD EPYC™ 7601,180.0,180.0,False,32,32,False
amd epyc 7642,amd epyc 7642,AMD EPYC™ 7642,225.0,225.0,False,48,48,False
amd epyc 7643,amd epyc 7643,AMD EPYC™ 7643,225.0,225.0,False,48,48,False
amd epyc 7662,amd epyc 7662,AMD EPYC™ 7662,225.0,225.0,False,64,64,False
amd epyc 7663,amd epyc 7663,AMD EPYC™ 7663,240.0,240.0,False,56,56,False
amd epyc 7702,amd epyc 7702,AMD EPYC™ 7702,200.0,200.0,False,64,64,False
amd epyc 7702p,amd epyc 7702p,AMD EPYC™ 7702P,200.0,200.0,False,64,64,False
amd epyc 7713,amd epyc 7713,AMD EPYC™ 7713,225.0,225.0,False,64,64,False
amd epyc 7713p,amd epyc 7713p,AMD EPYC™ 7713P,225.0,225.0,False,64,64,False
amd epyc 7742,amd epyc 7742,AMD EPYC™ 7742,225.0,225.0,False,64,64,False
amd epyc 7763,amd epyc 7763,AMD EPYC™ 7763,280.0,280.0,False,64,64,False
amd epyc 7f32,amd epyc 7f32,AMD EPYC™ 7F32,180.0,180.0,False,8,8,False
amd epyc 7f52,amd epyc 7f52,AMD EPYC™ 7F52,240.0,240.0,False,16,16,False
amd epyc 7f72,amd epyc 7f72,AMD EPYC™ 7F72,240.0,240.0,False,24,24,False
amd epyc 7h12,amd epyc 7h12,AMD EPYC™ 7H12,280.0,280.0,False,64,64,False
amd epyc 9124,amd epyc 9124,AMD EPYC™ 9124,200.0,200.0,False,16,16,False
amd epyc 9174f,amd epyc 9174f,AMD EPYC™ 9174F,320.0,320.0,False,16,16,False
amd epyc 9224,amd epyc 9224,AMD EPYC™ 9224,200.0,200.0,False,24,24,False
amd epyc 9254,amd epyc 9254,AMD EPYC™ 9254,200.0,200.0,False,24,24,False
amd epyc 9274f,amd epyc 9274f,AMD EPYC™ 9274F,320.0,320.0,False,24,24,False
amd epyc 9334,amd epyc 9334,AMD EPYC™ 9334,210.0,210.0,False,32,32,False
amd epyc 9354,amd epyc 9354,AMD EPYC™ 9354,280.0,280.0,False,32,32,False
amd epyc 9354p,amd epyc 9354p,AMD EPYC™ 9354P,280.0,280.0,False,32,32,False
amd epyc 9374f,amd epyc 9374f,AMD EPYC™ 9374F,320.0,320.0,False,32,32,False
amd epyc 9454,amd epyc 9454,AMD EPYC™ 9454,290.0,290.0,False,48,48,False
amd epyc 9454p,amd epyc 9454p,AMD EPYC™ 9454P,290.0,290.0,False,48,48,False
amd epyc 9474f,amd epyc 9474f,AMD EPYC™ 9474F,360.0,360.0,False,48,48,False
amd epyc 9534,amd epyc 9534,AMD EPYC™ 9534,280.0,280.0,False,64,64,False
amd epyc 9554,amd epyc 9554,AMD EPYC™ 9554,360.0,360.0,False,64,64,False
amd epyc 9554p,amd epyc 9554p,AMD EPYC™ 9554P,360.0,360.0,False,64,64,False
amd epyc 9634,amd epyc 9634,AMD EPYC™ 9634,290.0,290.0,False,84,84,False
amd epyc 9654,amd epyc 9654,AMD EPYC™ 9654,360.0,360.0,False,96,96,False
amd epyc 9654p,amd epyc 9654p,AMD EPYC™ 9654P,360.0,360.0,False,96,96,False
amd epyc embedded 3101,amd epyc embedded 3101,AMD EPYC™ Embedded 3101,35.0,35.0,False,4,4,False
amd epyc embedded 3151,amd epyc embedded 3151,AMD EPYC™ Embedded 3151,45.0,45.0,False,4,4,False
amd epyc embedded 3201,amd epyc embedded 3201,AMD EPYC™ Embedded 3201,30.0,30.0,False,8,8,False
amd epyc embedded 3251,amd epyc embedded 3251,AMD EPYC™ Embedded 3251,55.0,55.0,False,8,8,False
amd epyc embedded 3255,amd epyc embedded 3255,AMD EPYC™ Embedded 3255,55.0,25.0,True,8,8,False
amd epyc embedded 3351,amd epyc embedded 3351,AMD EPYC™ Embedded 3351,80.0,60.0,True,12,12,False
amd epyc embedded 3451,amd epyc embedded 3451,AMD EPYC™ Embedded 3451,100.0,80.0,True,16,16,False
intel pentium 4405u,intel pentium 4405u,Intel® Pentium® Processor 4405U,15.0,15.0,False,2,2,False
intel pentium 4405y,intel pentium 4405y,Intel® Pentium® Processor 4405Y,6.0,6.0,False,2,2,False
intel pentium g4400,intel pentium g4400,Intel® Pentium® Processor G4400,54.0,54.0,False,2,2,False
intel pentium g4400t,intel pentium g4400t,Intel® Pentium® Processor G4400T,35.0,35.0,False,2,2,False
intel pentium g4400te,intel pentium g4400te,Intel® Pentium® Processor G4400TE,35.0,35.0,False,2,2,False
intel pentium g4500,intel pentium g4500,Intel® Pentium® Processor G4500,51.0,51.0,False,2,2,False
intel pentium g4500t,intel pentium g4500t,Intel® Pentium® Processor G4500T,35.0,35.0,False,2,2,False
intel pentium g4520,intel pentium g4520,Intel® Pentium® Processor G4520,51.0,51.0,False,2,2,False
intel pentium g4560t,intel pentium g4560t,Intel® Pentium® Processor G4560T,35.0,35.0,False,2,2,False
intel pentium g4600t,intel pentium g4600t,Intel® Pentium® Processor G4600T,35.0,35.0,False,2,2,False
intel pentium gold 4410y,intel pentium gold 4410y,Intel® Pentium® Gold Processor 4410Y,6.0,6.0,False,2,2,False
intel pentium gold 4415u,intel pentium gold 4415u,Intel® Pentium® Gold Processor 4415U,15.0,15.0,False,2,2,False
intel pentium gold 4415y,intel pentium gold 4415y,Intel® Pentium® Gold Processor 4415Y,6.0,6.0,False,2,2,False
intel pentium gold 5405u,intel pentium gold 5405u,Intel® Pentium® Gold 5405U Processor,15.0,15.0,False,2,2,False
intel pentium gold g5400,intel pentium gold g5400,Intel® Pentium® Gold G5400 Processor,54.0,58.0,True,2,2,False
intel pentium gold g5400t,intel pentium gold g5400t,Intel® Pentium® Gold G5400T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5420,intel pentium gold g5420,Intel® Pentium® Gold G5420 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5420t,intel pentium gold g5420t,Intel® Pentium® Gold G5420T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5500,intel pentium gold g5500,Intel® Pentium® Gold G5500 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5500t,intel pentium gold g5500t,Intel® Pentium® Gold G5500T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5600,intel pentium gold g5600,Intel® Pentium® Gold G5600 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5600t,intel pentium gold g5600t,Intel® Pentium® Gold G5600T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5620,intel pentium gold g5620,Intel® Pentium® Gold G5620 Processor,54.0,54.0,False,2,2,False
intel pentium j3710,intel pentium j3710,Intel® Pentium® Processor J3710,6.5,6.5,False,4,4,False
intel pentium j4205,intel pentium j4205,Intel® Pentium® Processor J4205,10.0,10.0,False,4,4,False
intel pentium n3700,intel pentium n3700,Intel® Pentium® Processor N3700,6.0,6.0,False,4,4,False
intel pentium n3710,intel pentium n3710,Intel® Pentium® Processor N3710,6.0,6.0,False,4,4,False
intel pentium n4200,intel pentium n4200,Intel® Pentium® Processor N4200,6.0,6.0,False,4,4,False
intel pentium silver j5005,intel pentium silver j5005,Intel® Pentium® Silver J5005 Processor,10.0,10.0,False,4,4,False
intel pentium silver n5000,intel pentium silver n5000,Intel® Pentium® Silver N5000 Processor,6.0,6.0,False,4,4,False
amd ryzen 3 1200,amd ryzen 3 1200,AMD Ryzen™ 3 1200,65.0,65.0,False,4,4,False
amd ryzen 3 1300x,amd ryzen 3 1300x,AMD Ryzen™ 3 1300X,65.0,65.0,False,4,4,False
amd ryzen 3 2200u,amd ryzen 3 2200u,AMD Ryzen™ 3 2200U,15.0,15.0,False,2,2,False
amd ryzen 3 2300u,amd ryzen 3 2300u,AMD Ryzen™ 3 2300U,15.0,15.0,False,4,4,False
amd ryzen 3 2300x,amd ryzen 3 2300x,AMD Ryzen™ 3 2300X,65.0,65.0,False,4,4,False
amd ryzen 3 3200u,amd ryzen 3 3200u,AMD Ryzen™ 3 3200U,15.0,15.0,False,2,2,False
amd ryzen 3 3250u,amd ryzen 3 3250u,AMD Ryzen™ 3 3250U,15.0,15.0,False,2,2,False
amd ryzen 3 3300u,amd ryzen 3 3300u,AMD Ryzen™ 3 3300U,15.0,15.0,False,4,4,False
amd ryzen 3 4300u,amd ryzen 3 4300u,AMD Ryzen™ 3 4300U,15.0,15.0,False,4,4,False
amd ryzen 3 5300u,amd ryzen 3 5300u,AMD Ryzen™ 3 5300U,15.0,15.0,False,4,4,False
amd ryzen 3 5400u,amd ryzen 3 5400u,AMD Ryzen™ 3 5400U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 1200,amd ryzen 3 pro 1200,AMD Ryzen™ 3 PRO 1200,65.0,65.0,False,4,4,False
amd ryzen 3 pro 1300,amd ryzen 3 pro 1300,AMD Ryzen™ 3 PRO 1300,65.0,65.0,False,4,4,False
amd ryzen 3 pro 2300u,amd ryzen 3 pro 2300u,AMD Ryzen™ 3 PRO 2300U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 3200g,amd ryzen 3 pro 3200g,AMD Ryzen™ 3 PRO 3200G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 3200ge,amd ryzen 3 pro 3200ge,AMD Ryzen™ 3 PRO 3200GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 3300u,amd ryzen 3 pro 3300u,AMD Ryzen™ 3 PRO 3300U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 4350g,amd ryzen 3 pro 4350g,AMD Ryzen™ 3 PRO 4350G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 4350ge,amd ryzen 3 pro 4350ge,AMD Ryzen™ 3 PRO 4350GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 4450u,amd ryzen 3 pro 4450u,AMD Ryzen™ 3 PRO 4450U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 5350g,amd ryzen 3 pro 5350g,AMD Ryzen™ 3 PRO 5350G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 5350ge,amd ryzen 3 pro 5350ge,AMD Ryzen™ 3 PRO 5350GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 5450u,amd ryzen 3 pro 5450u,AMD Ryzen™ 3 PRO 5450U,15.0,15.0,False,4,4,False
amd ryzen 5 1400,amd ryzen 5 1400,AMD Ryzen™ 5 1400,65.0,65.0,False,4,4,False
amd ryzen 5 1500x,amd ryzen 5 1500x,AMD Ryzen™ 5 1500X,65.0,65.0,False,4,4,False
amd ryzen 5 1600,amd ryzen 5 1600,AMD Ryzen™ 5 1600,65.0,65.0,False,6,6,False
amd ryzen 5 1600x,amd ryzen 5 1600x,AMD Ryzen™ 5 1600X,95.0,95.0,False,6,6,False
amd ryzen 5 2500u,amd ryzen 5 2500u,AMD Ryzen™ 5 2500U,15.0,15.0,False,4,4,False
amd ryzen 5 2500x,amd ryzen 5 2500x,AMD Ryzen™ 5 2500X,65.0,65.0,False,4,4,False
amd ryzen 5 2600,amd ryzen 5 2600,AMD Ryzen™ 5 2600,65.0,65.0,False,6,6,False
amd ryzen 5 2600e,amd ryzen 5 2600e,AMD Ryzen™ 5 2600E,45.0,45.0,False,6,6,False
amd ryzen 5 2600h,amd ryzen 5 2600h,AMD Ryzen™ 5 2600H,45.0,45.0,False,4,4,False
amd ryzen 5 2600x,amd ryzen 5 2600x,AMD Ryzen™ 5 2600X,95.0,95.0,False,6,6,False
amd ryzen 5 3500u,amd ryzen 5 3500u,AMD Ryzen™ 5 3500U,15.0,15.0,False,4,4,False
amd ryzen 5 3550h,amd ryzen 5 3550h,AMD Ryzen™ 5 3550H,35.0,35.0,False,4,4,False
amd ryzen 5 3600,amd ryzen 5 3600,AMD Ryzen™ 5 3600,65.0,65.0,False,6,6,False
amd ryzen 5 3600x,amd ryzen 5 3600x,AMD Ryzen™ 5 3600X,95.0,95.0,False,6,6,False
amd ryzen 5 3600xt,amd ryzen 5 3600xt,AMD Ryzen™ 5 3600XT,95.0,95.0,False,6,6,False
amd ryzen 5 4500u,amd ryzen 5 4500u,AMD Ryzen™ 5 4500U,15.0,15.0,False,6,6,False
amd ryzen 5 4600g,amd ryzen 5 4600g,AMD Ryzen™ 5 4600G,65.0,65.0,False,6,6,False
amd ryzen 5 4600h,amd ryzen 5 4600h,AMD Ryzen™ 5 4600H,45.0,45.0,False,6,6,False
amd ryzen 5 4600u,amd ryzen 5 4600u,AMD Ryzen™ 5 4600U,15.0,15.0,False,6,6,False
