normalized_name,name_wikichip,name_external,tdp (W)_wikichip,tdp (W)_external,TDP_differs,cores_wikichip,cores_external,Cores_differs
intel xeon e5-2643 v4,intel xeon e5-2643 v4,Intel® Xeon® Processor E5-2643 v4,135.0,135.0,False,6,6,False
intel xeon e5-2648l v4,intel xeon e5-2648l v4,Intel® Xeon® Processor E5-2648L v4,75.0,75.0,False,14,14,False
intel xeon e5-2650 v4,intel xeon e5-2650 v4,Intel® Xeon® Processor E5-2650 v4,105.0,105.0,False,12,12,False
intel xeon e5-2650l v4,intel xeon e5-2650l v4,Intel® Xeon® Processor E5-2650L v4,65.0,65.0,False,14,14,False
intel xeon e5-2658 v4,intel xeon e5-2658 v4,Intel® Xeon® Processor E5-2658 v4,105.0,105.0,False,14,14,False
intel xeon e5-2660 v4,intel xeon e5-2660 v4,Intel® Xeon® Processor E5-2660 v4,105.0,105.0,False,14,14,False
intel xeon e5-2667 v4,intel xeon e5-2667 v4,Intel® Xeon® Processor E5-2667 v4,135.0,135.0,False,8,8,False
intel xeon e5-2670 v3,intel xeon e5-2670 v3,Intel® Xeon® Processor E5-2670 v3,120.0,120.0,False,12,12,False
intel xeon e5-2680 v4,intel xeon e5-2680 v4,Intel® Xeon® Processor E5-2680 v4,120.0,120.0,False,14,14,False
intel xeon e5-2683 v4,intel xeon e5-2683 v4,Intel® Xeon® Processor E5-2683 v4,120.0,120.0,False,16,16,False
intel xeon e5-2687w v4,intel xeon e5-2687w v4,Intel® Xeon® Processor E5-2687W v4,160.0,160.0,False,12,12,False
intel xeon e5-2690 v4,intel xeon e5-2690 v4,Intel® Xeon® Processor E5-2690 v4,135.0,135.0,False,14,14,False
intel xeon e5-2695 v4,intel xeon e5-2695 v4,Intel® Xeon® Processor E5-2695 v4,120.0,120.0,False,18,18,False
intel xeon e5-2697 v4,intel xeon e5-2697 v4,Intel® Xeon® Processor E5-2697 v4,145.0,145.0,False,18,18,False
intel xeon e5-2697a v4,intel xeon e5-2697a v4,Intel® Xeon® Processor E5-2697A v4,145.0,145.0,False,16,16,False
intel xeon e5-2698 v4,intel xeon e5-2698 v4,Intel® Xeon® Processor E5-2698 v4,135.0,135.0,False,20,20,False
intel xeon e5-2699 v4,intel xeon e5-2699 v4,Intel® Xeon® Processor E5-2699 v4,145.0,145.0,False,22,22,False
intel xeon e5-2699a v4,intel xeon e5-2699a v4,Intel® Xeon® Processor E5-2699A v4,145.0,145.0,False,22,22,False
intel xeon e5-2699r v4,intel xeon e5-2699r v4,Intel® Xeon® Processor E5-2699R v4,145.0,145.0,False,22,22,False
intel xeon e5-4610 v4,intel xeon e5-4610 v4,Intel® Xeon® Processor E5-4610 v4,105.0,105.0,False,10,10,False
intel xeon e5-4620 v4,intel xeon e5-4620 v4,Intel® Xeon® Processor E5-4620 v4,105.0,105.0,False,10,10,False
intel xeon e5-4627 v4,intel xeon e5-4627 v4,Intel® Xeon® Processor E5-4627 v4,135.0,135.0,False,10,10,False
intel xeon e5-4628l v4,intel xeon e5-4628l v4,Intel® Xeon® Processor E5-4628L v4,75.0,75.0,False,14,14,False
intel xeon e5-4640 v4,intel xeon e5-4640 v4,Intel® Xeon® Processor E5-4640 v4,105.0,105.0,False,12,12,False
intel xeon e5-4650 v4,intel xeon e5-4650 v4,Intel® Xeon® Processor E5-4650 v4,105.0,105.0,False,14,14,False
intel xeon e5-4655 v4,intel xeon e5-4655 v4,Intel® Xeon® Processor E5-4655 v4,135.0,135.0,False,8,8,False
intel xeon e5-4660 v4,intel xeon e5-4660 v4,Intel® Xeon® Processor E5-4660 v4,120.0,120.0,False,16,16,False
intel xeon e5-4667 v4,intel xeon e5-4667 v4,Intel® Xeon® Processor E5-4667 v4,135.0,135.0,False,18,18,False
intel xeon e5-4669 v4,intel xeon e5-4669 v4,Intel® Xeon® Processor E5-4669 v4,135.0,135.0,False,22,22,False
intel xeon e7-2803,intel xeon e7-2803,Intel® Xeon® Processor E7-2803,105.0,105.0,False,6,6,False
intel xeon e7-2820,intel xeon e7-2820,Intel® Xeon® Processor E7-2820,105.0,105.0,False,8,8,False
intel xeon e7-2830,intel xeon e7-2830,Intel® Xeon® Processor E7-2830,105.0,105.0,False,8,8,False
intel xeon e7-2850,intel xeon e7-2850,Intel® Xeon® Processor E7-2850,130.0,130.0,False,10,10,False
intel xeon e7-2860,intel xeon e7-2860,Intel® Xeon® Processor E7-2860,130.0,130.0,False,10,10,False
intel xeon e7-2870,intel xeon e7-2870,Intel® Xeon® Processor E7-2870,130.0,130.0,False,10,10,False
intel xeon e7-4807,intel xeon e7-4807,Intel® Xeon® Processor E7-4807,95.0,95.0,False,6,6,False
intel xeon e7-4820,intel xeon e7-4820,Intel® Xeon® Processor E7-4820,105.0,105.0,False,8,8,False
intel xeon e7-4830,intel xeon e7-4830,Intel® Xeon® Processor E7-4830,105.0,105.0,False,8,8,False
intel xeon e7-4850,intel xeon e7-4850,Intel® Xeon® Processor E7-4850,130.0,130.0,False,10,10,False
intel xeon e7-4860,intel xeon e7-4860,Intel® Xeon® Processor E7-4860,130.0,130.0,False,10,10,False
intel xeon e7-4870,intel xeon e7-4870,Intel® Xeon® Processor E7-4870,130.0,130.0,False,10,10,False
intel xeon e7-8830,intel xeon e7-8830,Intel® Xeon® Processor E7-8830,105.0,105.0,False,8,8,False
intel xeon e7-8837,intel xeon e7-8837,Intel® Xeon® Processor E7-8837,130.0,130.0,False,8,8,False
intel xeon e7-8850,intel xeon e7-8850,Intel® Xeon® Processor E7-8850,130.0,130.0,False,10,10,False
intel xeon e7-8860,intel xeon e7-8860,Intel® Xeon® Processor E7-8860,130.0,130.0,False,10,10,False
intel xeon e7-8867l,intel xeon e7-8867l,Intel® Xeon® Processor E7-8867L,105.0,105.0,False,10,10,False
intel xeon e7-8870,intel xeon e7-8870,Intel® Xeon® Processor E7-8870,130.0,130.0,False,10,10,False
intel xeon e7-8890 v4,intel xeon e7-8890 v4,Intel® Xeon® Processor E7-8890 v4,165.0,165.0,False,24,24,False
intel xeon e7-8894 v4,intel xeon e7-8894 v4,Intel® Xeon® Processor E7-8894 v4,165.0,165.0,False,24,24,False
intel xeon gold 5115,intel xeon gold 5115,Intel® Xeon® Gold 5115 Processor,85.0,85.0,False,10,10,False
intel xeon gold 5118,intel xeon gold 5118,Intel® Xeon® Gold 5118 Processor,105.0,105.0,False,12,12,False
intel xeon gold 5119t,intel xeon gold 5119t,Intel® Xeon® Gold 5119T Processor,85.0,85.0,False,14,14,False
intel xeon gold 5120,intel xeon gold 5120,Intel® Xeon® Gold 5120 Processor,105.0,105.0,False,14,14,False
intel xeon gold 6126,intel xeon gold 6126,Intel® Xeon® Gold 6126 Processor,125.0,125.0,False,12,12,False
intel xeon gold 5120t,intel xeon gold 5120t,Intel® Xeon® Gold 5120T Processor,105.0,105.0,False,14,14,False
intel xeon gold 5122,intel xeon gold 5122,Intel® Xeon® Gold 5122 Processor,105.0,105.0,False,4,4,False
intel xeon gold 5215,intel xeon gold 5215,Intel® Xeon® Gold 5215 Processor,85.0,85.0,False,10,10,False
intel xeon gold 5215l,intel xeon gold 5215l,Intel® Xeon® Gold 5215L Processor,85.0,85.0,False,10,10,False
intel xeon gold 5217,intel xeon gold 5217,Intel® Xeon® Gold 5217 Processor,115.0,115.0,False,8,8,False
intel xeon gold 5218,intel xeon gold 5218,Intel® Xeon® Gold 5218 Processor,125.0,125.0,False,16,16,False
intel xeon gold 5218b,intel xeon gold 5218b,Intel® Xeon® Gold 5218B Processor,125.0,125.0,False,16,16,False
intel xeon gold 5218n,intel xeon gold 5218n,Intel® Xeon® Gold 5218N Processor,105.0,110.0,True,16,16,False
intel xeon gold 5218r,intel xeon gold 5218r,Intel® Xeon® Gold 5218R Processor,125.0,125.0,False,20,20,False
intel xeon gold 5218t,intel xeon gold 5218t,Intel® Xeon® Gold 5218T Processor,105.0,105.0,False,16,16,False
intel xeon gold 5220,intel xeon gold 5220,Intel® Xeon® Gold 5220 Processor,125.0,125.0,False,18,18,False
intel xeon gold 5220r,intel xeon gold 5220r,Intel® Xeon® Gold 5220R Processor,150.0,150.0,False,24,24,False
intel xeon gold 5220s,intel xeon gold 5220s,Intel® Xeon® Gold 5220S Processor,125.0,125.0,False,18,18,False
intel xeon gold 5220t,intel xeon gold 5220t,Intel® Xeon® Gold 5220T Processor,105.0,105.0,False,18,18,False
intel xeon gold 5222,intel xeon gold 5222,Intel® Xeon® Gold 5222 Processor,105.0,105.0,False,4,4,False
intel xeon gold 6126f,intel xeon gold 6126f,Intel® Xeon® Gold 6126F Processor,135.0,135.0,False,12,12,False
intel xeon gold 6126t,intel xeon gold 6126t,Intel® Xeon® Gold 6126T Processor,125.0,125.0,False,12,12,False
intel xeon gold 6128,intel xeon gold 6128,Intel® Xeon® Gold 6128 Processor,115.0,115.0,False,6,6,False
intel xeon gold 6130,intel xeon gold 6130,Intel® Xeon® Gold 6130 Processor,125.0,125.0,False,16,16,False
intel xeon gold 6130f,intel xeon gold 6130f,Intel® Xeon® Gold 6130F Processor,135.0,135.0,False,16,16,False
intel xeon gold 6130t,intel xeon gold 6130t,Intel® Xeon® Gold 6130T Processor,125.0,125.0,False,16,16,False
intel xeon gold 6132,intel xeon gold 6132,Intel® Xeon® Gold 6132 Processor,140.0,140.0,False,14,14,False
intel xeon gold 6134,intel xeon gold 6134,Intel® Xeon® Gold 6134 Processor,130.0,130.0,False,8,8,False
intel xeon gold 6136,intel xeon gold 6136,Intel® Xeon® Gold 6136 Processor,150.0,150.0,False,12,12,False
intel xeon gold 6138,intel xeon gold 6138,Intel® Xeon® Gold 6138 Processor,125.0,125.0,False,20,20,False
intel xeon gold 6138f,intel xeon gold 6138f,Intel® Xeon® Gold 6138F Processor,135.0,135.0,False,20,20,False
intel xeon gold 6138p,intel xeon gold 6138p,Intel® Xeon® Gold 6138P Processor,195.0,195.0,False,20,20,False
intel xeon gold 6138t,intel xeon gold 6138t,Intel® Xeon® Gold 6138T Processor,125.0,125.0,False,20,20,False
intel xeon gold 6140,intel xeon gold 6140,Intel® Xeon® Gold 6140 Processor,140.0,140.0,False,18,18,False
intel xeon gold 6142,intel xeon gold 6142,Intel® Xeon® Gold 6142 Processor,150.0,150.0,False,16,16,False
intel xeon gold 6142f,intel xeon gold 6142f,Intel® Xeon® Gold 6142F Processor,160.0,160.0,False,16,16,False
intel xeon gold 6144,intel xeon gold 6144,Intel® Xeon® Gold 6144 Processor,150.0,150.0,False,8,8,False
intel xeon gold 6146,intel xeon gold 6146,Intel® Xeon® Gold 6146 Processor,165.0,165.0,False,12,12,False
intel xeon gold 6148,intel xeon gold 6148,Intel® Xeon® Gold 6148 Processor,150.0,150.0,False,20,20,False
intel xeon gold 6148f,intel xeon gold 6148f,Intel® Xeon® Gold 6148F Processor,160.0,160.0,False,20,20,False
intel xeon gold 6150,intel xeon gold 6150,Intel® Xeon® Gold 6150 Processor,165.0,165.0,False,18,18,False
intel xeon gold 6152,intel xeon gold 6152,Intel® Xeon® Gold 6152 Processor,140.0,140.0,False,22,22,False
intel xeon gold 6154,intel xeon gold 6154,Intel® Xeon® Gold 6154 Processor,200.0,200.0,False,18,18,False
intel xeon gold 6209u,intel xeon gold 6209u,Intel® Xeon® Gold 6209U Processor,125.0,125.0,False,20,20,False
intel xeon gold 6210u,intel xeon gold 6210u,Intel® Xeon® Gold 6210U Processor,150.0,150.0,False,20,20,False
intel xeon gold 6212u,intel xeon gold 6212u,Intel® Xeon® Gold 6212U Processor,165.0,165.0,False,24,24,False
intel xeon gold 6222v,intel xeon gold 6222v,Intel® Xeon® Gold 6222V Processor,115.0,115.0,False,20,20,False
intel xeon gold 6226,intel xeon gold 6226,Intel® Xeon® Gold 6226 Processor,125.0,125.0,False,12,12,False
intel xeon gold 6226r,intel xeon gold 6226r,Intel® Xeon® Gold 6226R Processor,150.0,150.0,False,16,16,False
intel xeon gold 6230,intel xeon gold 6230,Intel® Xeon® Gold 6230 Processor,125.0,125.0,False,20,20,False
intel xeon gold 6230n,intel xeon gold 6230n,Intel® Xeon® Gold 6230N Processor,125.0,125.0,False,20,20,False
intel xeon gold 6230r,intel xeon gold 6230r,Intel® Xeon® Gold 6230R Processor,150.0,150.0,False,26,26,False
intel xeon gold 6230t,intel xeon gold 6230t,Intel® Xeon® Gold 6230T Processor,125.0,125.0,False,20,20,False
intel xeon gold 6234,intel xeon gold 6234,Intel® Xeon® Gold 6234 Processor,130.0,130.0,False,8,8,False
intel xeon gold 6238,intel xeon gold 6238,Intel® Xeon® Gold 6238 Processor,140.0,140.0,False,22,22,False
intel xeon gold 6238l,intel xeon gold 6238l,Intel® Xeon® Gold 6238L Processor,140.0,140.0,False,22,22,False
intel xeon gold 6238r,intel xeon gold 6238r,Intel® Xeon® Gold 6238R Processor,165.0,165.0,False,28,28,False
intel xeon gold 6238t,intel xeon gold 6238t,Intel® Xeon® Gold 6238T Processor,125.0,125.0,False,22,22,False
intel xeon gold 6240,intel xeon gold 6240,Intel® Xeon® Gold 6240 Processor,150.0,150.0,False,18,18,False
intel xeon gold 6240l,intel xeon gold 6240l,Intel® Xeon® Gold 6240L Processor,150.0,150.0,False,18,18,False
intel xeon gold 6240r,intel xeon gold 6240r,Intel® Xeon® Gold 6240R Processor,165.0,165.0,False,24,24,False
intel xeon gold 6240y,intel xeon gold 6240y,Intel® Xeon® Gold 6240Y Processor,150.0,150.0,False,18,18,False
intel xeon gold 6242,intel xeon gold 6242,Intel® Xeon® Gold 6242 Processor,150.0,150.0,False,16,16,False
intel xeon gold 6242r,intel xeon gold 6242r,Intel® Xeon® Gold 6242R Processor,205.0,205.0,False,20,20,False
intel xeon gold 6244,intel xeon gold 6244,Intel® Xeon® Gold 6244 Processor,150.0,150.0,False,8,8,False
intel xeon gold 6246,intel xeon gold 6246,Intel® Xeon® Gold 6246 Processor,165.0,165.0,False,12,12,False
intel xeon gold 6246r,intel xeon gold 6246r,Intel® Xeon® Gold 6246R Processor,205.0,205.0,False,16,16,False
intel xeon gold 6248,intel xeon gold 6248,Intel® Xeon® Gold 6248 Processor,150.0,150.0,False,20,20,False
intel xeon gold 6248r,intel xeon gold 6248r,Intel® Xeon® Gold 6248R Processor,205.0,205.0,False,24,24,False
intel xeon gold 6252,intel xeon gold 6252,Intel® Xeon® Gold 6252 Processor,150.0,150.0,False,24,24,False
intel xeon gold 6252n,intel xeon gold 6252n,Intel® Xeon® Gold 6252N Processor,150.0,150.0,False,24,24,False
intel xeon gold 6254,intel xeon gold 6254,Intel® Xeon® Gold 6254 Processor,200.0,200.0,False,18,18,False
intel xeon gold 6258r,intel xeon gold 6258r,Intel® Xeon® Gold 6258R Processor,205.0,205.0,False,28,28,False
intel xeon gold 6262v,intel xeon gold 6262v,Intel® Xeon® Gold 6262V Processor,135.0,135.0,False,24,24,False
intel xeon phi 7235,intel xeon phi 7235,Intel® Xeon Phi™ Processor 7235,250.0,250.0,False,64,64,False
intel xeon phi 7285,intel xeon phi 7285,Intel® Xeon Phi™ Processor 7285,250.0,250.0,False,68,68,False
intel xeon phi 7295,intel xeon phi 7295,Intel® Xeon Phi™ Processor 7295,320.0,320.0,False,72,72,False
intel xeon platinum 8153,intel xeon platinum 8153,Intel® Xeon® Platinum 8153 Processor,125.0,125.0,False,16,16,False
intel xeon platinum 8156,intel xeon platinum 8156,Intel® Xeon® Platinum 8156 Processor,105.0,105.0,False,4,4,False
intel xeon platinum 8158,intel xeon platinum 8158,Intel® Xeon® Platinum 8158 Processor,150.0,150.0,False,12,12,False
intel xeon platinum 8160,intel xeon platinum 8160,Intel® Xeon® Platinum 8160 Processor,150.0,150.0,False,24,24,False
intel xeon platinum 8160f,intel xeon platinum 8160f,Intel® Xeon® Platinum 8160F Processor,160.0,160.0,False,24,24,False
intel xeon platinum 8160t,intel xeon platinum 8160t,Intel® Xeon® Platinum 8160T Processor,150.0,150.0,False,24,24,False
intel xeon platinum 8164,intel xeon platinum 8164,Intel® Xeon® Platinum 8164 Processor,150.0,150.0,False,26,26,False
intel xeon platinum 8168,intel xeon platinum 8168,Intel® Xeon® Platinum 8168 Processor,205.0,205.0,False,24,24,False
intel xeon platinum 8170,intel xeon platinum 8170,Intel® Xeon® Platinum 8170 Processor,165.0,165.0,False,26,26,False
intel xeon platinum 8176,intel xeon platinum 8176,Intel® Xeon® Platinum 8176 Processor,165.0,165.0,False,28,28,False
intel xeon platinum 8176f,intel xeon platinum 8176f,Intel® Xeon® Platinum 8176F Processor,173.0,173.0,False,28,28,False
intel xeon platinum 8180,intel xeon platinum 8180,Intel® Xeon® Platinum 8180 Processor,205.0,205.0,False,28,28,False
intel xeon platinum 8253,intel xeon platinum 8253,Intel® Xeon® Platinum 8253 Processor,125.0,125.0,False,16,16,False
intel xeon platinum 8256,intel xeon platinum 8256,Intel® Xeon® Platinum 8256 Processor,105.0,105.0,False,4,4,False
intel xeon platinum 8260,intel xeon platinum 8260,Intel® Xeon® Platinum 8260 Processor,165.0,165.0,False,24,24,False
intel xeon platinum 8260l,intel xeon platinum 8260l,Intel® Xeon® Platinum 8260L Processor,165.0,165.0,False,24,24,False
intel xeon platinum 8260y,intel xeon platinum 8260y,Intel® Xeon® Platinum 8260Y Processor,165.0,165.0,False,24,24,False
intel xeon platinum 8268,intel xeon platinum 8268,Intel® Xeon® Platinum 8268 Processor,205.0,205.0,False,24,24,False
intel xeon platinum 8270,intel xeon platinum 8270,Intel® Xeon® Platinum 8270 Processor,205.0,205.0,False,26,26,False
intel xeon platinum 8276,intel xeon platinum 8276,Intel® Xeon® Platinum 8276 Processor,165.0,165.0,False,28,28,False
intel xeon platinum 8276l,intel xeon platinum 8276l,Intel® Xeon® Platinum 8276L Processor,165.0,165.0,False,28,28,False
intel xeon platinum 8280,intel xeon platinum 8280,Intel® Xeon® Platinum 8280 Processor,205.0,205.0,False,28,28,False
intel xeon platinum 8280l,intel xeon platinum 8280l,Intel® Xeon® Platinum 8280L Processor,205.0,205.0,False,28,28,False
intel xeon platinum 9221,intel xeon platinum 9221,Intel® Xeon® Platinum 9221 Processor,250.0,250.0,False,32,32,False
intel xeon platinum 9222,intel xeon platinum 9222,Intel® Xeon® Platinum 9222 Processor,250.0,250.0,False,32,32,False
intel xeon platinum 9242,intel xeon platinum 9242,Intel® Xeon® Platinum 9242 Processor,350.0,350.0,False,48,48,False
intel xeon platinum 9282,intel xeon platinum 9282,Intel® Xeon® Platinum 9282 Processor,400.0,400.0,False,56,56,False
intel xeon silver 4108,intel xeon silver 4108,Intel® Xeon® Silver 4108 Processor,85.0,85.0,False,8,8,False
intel xeon silver 4109t,intel xeon silver 4109t,Intel® Xeon® Silver 4109T Processor,70.0,70.0,False,8,8,False
intel xeon silver 4110,intel xeon silver 4110,Intel® Xeon® Silver 4110 Processor,85.0,85.0,False,8,8,False
intel xeon silver 4112,intel xeon silver 4112,Intel® Xeon® Silver 4112 Processor,85.0,85.0,False,4,4,False
intel xeon silver 4114,intel xeon silver 4114,Intel® Xeon® Silver 4114 Processor,85.0,85.0,False,10,10,False
intel xeon silver 4114t,intel xeon silver 4114t,Intel® Xeon® Silver 4114T Processor,85.0,85.0,False,10,10,False
intel xeon silver 4116,intel xeon silver 4116,Intel® Xeon® Silver 4116 Processor,85.0,85.0,False,12,12,False
intel xeon silver 4116t,intel xeon silver 4116t,Intel® Xeon® Silver 4116T Processor,85.0,85.0,False,12,12,False
intel xeon silver 4208,intel xeon silver 4208,Intel® Xeon® Silver 4208 Processor,85.0,85.0,False,8,8,False
intel xeon silver 4209t,intel xeon silver 4209t,Intel® Xeon® Silver 4209T Processor,70.0,70.0,False,8,8,False
intel xeon silver 4210,intel xeon silver 4210,Intel® Xeon® Silver 4210 Processor,85.0,85.0,False,10,10,False
intel xeon silver 4210r,intel xeon silver 4210r,Intel® Xeon® Silver 4210R Processor,100.0,100.0,False,10,10,False
intel xeon silver 4214,intel xeon silver 4214,Intel® Xeon® Silver 4214 Processor,85.0,85.0,False,12,12,False
intel xeon silver 4214r,intel xeon silver 4214r,Intel® Xeon® Silver 4214R Processor,100.0,100.0,False,12,12,False
intel xeon silver 4214y,intel xeon silver 4214y,Intel® Xeon® Silver 4214Y Processor,85.0,85.0,False,12,12,False
intel xeon silver 4215,intel xeon silver 4215,Intel® Xeon® Silver 4215 Processor,85.0,85.0,False,8,8,False
intel xeon silver 4215r,intel xeon silver 4215r,Intel® Xeon® Silver 4215R Processor,130.0,130.0,False,8,8,False
intel xeon silver 4216,intel xeon silver 4216,Intel® Xeon® Silver 4216 Processor,100.0,100.0,False,16,16,False
intel xeon w-2123,intel xeon w-2123,Intel® Xeon® W-2123 Processor,120.0,120.0,False,4,4,False
intel xeon w-2125,intel xeon w-2125,Intel® Xeon® W-2125 Processor,120.0,120.0,False,4,4,False
intel xeon w-2133,intel xeon w-2133,Intel® Xeon® W-2133 Processor,140.0,140.0,False,6,6,False
intel xeon w-2135,intel xeon w-2135,Intel® Xeon® W-2135 Processor,140.0,140.0,False,6,6,False
intel xeon w-2145,intel xeon w-2145,Intel® Xeon® W-2145 Processor,140.0,140.0,False,8,8,False
intel xeon w-2155,intel xeon w-2155,Intel® Xeon® W-2155 Processor,140.0,140.0,False,10,10,False
intel xeon w-2175,intel xeon w-2175,Intel® Xeon® W-2175 Processor,140.0,140.0,False,14,14,False
intel xeon w-2195,intel xeon w-2195,Intel® Xeon® W-2195 Processor,140.0,140.0,False,18,18,False
intel xeon w-3175x,intel xeon w-3175x,Intel® Xeon® W-3175X Processor,255.0,255.0,False,28,28,False
intel xeon w-3223,intel xeon w-3223,Intel® Xeon® W-3223 Processor,160.0,160.0,False,8,8,False
intel xeon w-3225,intel xeon w-3225,Intel® Xeon® W-3225 Processor,160.0,160.0,False,8,8,False
intel xeon w-3235,intel xeon w-3235,Intel® Xeon® W-3235 Processor,180.0,180.0,False,12,12,False
intel xeon w-3245,intel xeon w-3245,Intel® Xeon® W-3245 Processor,205.0,205.0,False,16,16,False
intel xeon w-3245m,intel xeon w-3245m,Intel® Xeon® W-3245M Processor,205.0,205.0,False,16,16,False
intel xeon w-3265,intel xeon w-3265,Intel® Xeon® W-3265 Processor,205.0,205.0,False,24,24,False
intel xeon w-3265m,intel xeon w-3265m,Intel® Xeon® W-3265M Processor,205.0,205.0,False,24,24,False
intel xeon w-3275,intel xeon w-3275,Intel® Xeon® W-3275 Processor,205.0,205.0,False,28,28,False
intel xeon w-3275m,intel xeon w-3275m,Intel® Xeon® W-3275M Processor,205.0,205.0,False,28,28,False
m128-30,M128-30,M128-30,183.0,183.0,False,128,128,False
m128-28,M128-28,M128-28,154.0,154.0,False,128,128,False
m128-26,M128-26,M128-26,133.0,133.0,False,128,128,False
m96-30,M96-30,M96-30,157.0,157.0,False,96,96,False
m96-28,M96-28,M96-28,132.0,132.0,False,96,96,False
q80-30,Q80-30,Q80-30,161.0,161.0,False,80,80,False
q80-28,Q80-28,Q80-28,124.0,124.0,False,80,80,False
q80-26,Q80-26,Q80-26,113.0,113.0,False,80,80,False
q64-30,Q64-30,Q64-30,124.0,124.0,False,64,64,False
q64-26,Q64-26,Q64-26,87.0,87.0,False,64,64,False
q64-22,Q64-22,Q64-22,69.0,69.0,False,64,64,False
q32-17,Q32-17,Q32-17,40.0,40.0,False,32,32,False
ampereone a192-32x,AmpereOne A192-32X,AmpereOne A192-32X,276.0,276.0,False,192,192,False
ampereone a192-26x,AmpereOne A192-26X,AmpereOne A192-26X,211.0,211.0,False,192,192,False
ampereone a160-28x,AmpereOne A160-28X,AmpereOne A160-28X,215.0,215.0,False,160,160,False
ampereone a144-27x,AmpereOne A144-27X,AmpereOne A144-27X,214.0,214.0,False,144,144,False
ampereone a144-26x,AmpereOne A144-26X,AmpereOne A144-26X,332.0,332.0,False,144,144,False
ampereone a144-24x,AmpereOne A144-24X,AmpereOne A144-24X,185.0,185.0,False,144,144,False
ampereone a128-34x,AmpereOne A128-34X,AmpereOne A128-34X,280.0,280.0,False,128,128,False
ampereone a96-37x,AmpereOne A96-37X,AmpereOne A96-37X,292.0,292.0,False,96,96,False
default compute cluster,default compute cluster,default compute cluster,11.4,7.23,True,1,1,False
default local,default local,default local,12.82,7.65,True,1,1,False
default embedded,default embedded,default embedded,8.49,5.45,True,1,1,False
